ticket_id,created_at,title,description,priority,status,category,platform,device_type,country,service,assigned_team,error_code,resolved_at,incident_id,is_isolated,is_duplicate
T000486,2026-05-27 00:14:00,Live TV fails on tvOS,tvOS clients are unable to initialize playback for live content.,,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-05-27 01:59:00,INC0027,False,False
T000712,2026-02-26 18:35:00,Subscribed users cannot access content,Content access is blocked even though the subscription is active.,Medium,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-02-27 03:48:00,INC0007,False,False
T000134,2026-06-06 00:04:00,401 when signing in on Android,Authentication requests from Android are rejected with 401 responses.,Medium,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-06-06 03:52:00,INC0021,False,False
T000704,2026-06-17 15:31:00,Live TV fails on tvOS,Playback requests on tvOS are accepted but video never starts.,Medium,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-06-17 18:41:00,INC0028,False,False
T000312,2026-01-08 01:59:00,Authentication error on mobile,Authentication requests from Android are rejected with 401 responses. Please investigate.,Medium,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-01-08 13:06:00,INC0001,False,False
T000723,2026-05-27 00:43:00,Live TV fails on tvOS,Customers report player startup failures on Apple TV devices.,Low,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-05-27 05:48:00,INC0027,False,False
T000630,2026-05-28 08:54:00,Cast session disconnects,Customers cannot start VOD playback through Chromecast. Please investigate.,Medium,In Progress,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,,INC0015,False,False
T000001,2026-06-24 17:21:00,VOD playback buffering in Denmark,Video delivery is slow and startup time has increased for browser clients.,Medium,Resolved,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,2026-06-25 04:02:00,INC0034,False,False
T000317,2026-02-27 06:11:00,Live TV is failing on tvOS,tvOS clients are unable to initialize playback for live content.,Medium,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-27 10:05:00,INC0002,False,False
T000707,2026-02-11 14:36:00,Black screen on Apple TV,tvOS clients are unable to initialize playback for live content.,Medium,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-12 00:33:00,INC0022,False,False
T000548,2026-02-05 18:13:00,Player startup failure Apple TV,Live channels do not start on Apple TV. The player remains on a black screen.,Medium,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-06 05:00:00,INC0032,False,False
T000873,2026-01-16 14:11:00,Search selling result,Search gives an unexpected result for one misspelled title.,Medium,Open,Other,Android,Browser,SE,Other,Customer Support,,,,True,False
T000533,2026-04-09 12:51:00,Login failing in Android app,The Android application does not comlete login for multiple customers. Please investigate.,High,Closed,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-04-10 00:31:00,INC0035,False,False
T000478,2026-06-25 12:11:00,Black screen on Apple TV,Live channels do not start on Apple TV. The player remains on a black screen.,,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-06-25 18:54:00,INC0024,False,False
T000405,2026-04-22 08:39:00,EPG not updating,Programme guide data is missing for several channels in Norway. Please investigate.,High,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-04-22 15:09:00,INC0039,False,False
T000173,2026-01-13 06:25:00,401 when signing in on Android,Customers using the Android app are unable to sign in and receive HTTP 401.,Medium,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-01-13 13:50:00,INC0033,False,False
T000126,2026-06-04 11:08:00,Unable to cast VOD,Chromecast sessions terminate unexpectedly during stream startup.,Medium,Resolved,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,2026-06-04 18:10:00,INC0012,False,False
T000395,2026-05-24 18:33:00,Player startup failure Apple TV,Customers report player statup failures on Apple TV devices.,High,In Progress,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,,INC0030,False,False
T000421,2026-03-29 09:28:00,Subscribed users cannot access content,Content access is blocked even though the subscription is active.,Medium,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-03-29 16:26:00,INC0009,False,False
T000553,2026-01-08 00:36:00,Login failing in Android app,Authentication requests from Android are rejected with 401 responses.,High,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-01-08 01:59:00,INC0001,False,False
T000904,2026-03-15 11:05:00,Remote control issue,One customer reports that the remote control is not responding.,Medium,Resolved,Other,iOS,Mobile,DK,Other,Customer Support,,,,True,False
T000091,2026-05-30 15:04:00,Subscribed users cannot access content Please investigate.,Entitlement validation incorrectly reports that users do not have a subscription.,Medium,Closed,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-05-30 18:30:00,INC0031,False,False
T000940,2026-02-13 07:54:00,Subtitle preference reset,Subtitle language preference resets after application restart.,High,Open,Other,Android,Browser,NO,Other,Customer Support,,,,True,False
T000182,2026-04-13 08:23:00,Chromecast cannot start stream,The mobile app connects to Chromecast but playback fails to initialize.,Medium,Resolved,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,2026-04-13 18:49:00,INC0026,False,False
T000275,2026-04-08 09:26:00,401 when signing in on Android,The Android application does not complete login for multiple customers.,Medium,Closed,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-04-08 20:06:00,INC0018,False,False
T000896,2026-01-11 12:51:00,Remote control issue,One customer reports that the remote control is not responding.,Medium,Resolved,Other,iOS,Mobile,DK,Other,Customer Support,,,,True,False
T000070,2026-01-25 15:07:00,Subscribed users cannot access content,Content access is blocked even though the subscription is active.,High,Open,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,,INC0011,False,False
T000292,2026-05-21 07:06:00,Live TV timeout on Android TV,Timeout errors are increasing for Android TV live sessions.,Medium,Resolved,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,2026-05-21 12:25:00,INC0050,False,False
T000132,2026-01-24 07:02:00,DRM error on Samsung devices,Several customers cannot start playback on Samsung Smart TVs. DRM authorization returns error 403.,Medium,Resolved,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-01-24 17:23:00,INC0005,False,False
T000301,2026-05-24 18:26:00,Live TV fails on tvOS,Customers report player startup failures on Apple TV devices.,High,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-05-25 04:59:00,INC0030,False,False
T000425,2026-02-05 18:39:00,Player startup failure Apple TV,Live channels do not start on Apple TV. The player remains on a black screen.,High,Resolved,Authorization,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-06 06:22:00,INC0032,False,False
T000327,2026-03-03 02:35:00,EPG data missing,Programme guide data is missing for several channels in Norway.,Low,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-03-03 09:38:00,INC0047,False,False
T000145,2026-02-11 13:07:00,Unable to cast VOD,Casting begins but the session disconnects before video starts. Please investigate.,Medium,Resolved,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,2026-02-11 20:04:00,INC0019,False,False
T000424,2026-06-17 17:50:00,Player startup failure Apple TV,Playback requests on tvOS are accepted but video never starts.,High,Closed,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-06-18 02:57:00,INC0028,False,False
T000581,2026-02-27 05:19:00,Apple TV playback does not start,Customers report player startup failures on Apple TV devices. Please investigate.,Medium,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-27 08:18:00,INC0002,False,False
T000136,2026-04-09 15:22:00,Android users cannot log in,The Android application does not complete login for multiple customers.,Medium,Resolved,Network,Android,Mobile,DK,Login,Identity,AUTH_401,2026-04-09 16:42:00,INC0035,False,False
T000451,2026-06-13 17:50:00,EPG data missing,Customers cannot see programme titles for multiple live channels.,Medium,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-06-13 23:40:00,INC0042,False,False
T000165,2026-01-21 19:24:00,Subscription authorization denied,Valid subscribers receive an authorization denied response. Please investigate.,,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-01-22 00:18:00,INC0014,False,False
T000029,2026-01-02 09:07:00,Missing programme information Please investigate.,Customers cannot see programme titles for multiple live channels.,High,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-01-02 19:06:00,INC0008,False,False
T000774,2026-02-11 17:08:00,Black screen on Apple TV,Playback requests on tvOS are accepted but video never starts.,High,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-02-11 18:43:00,INC0022,False,False
T000194,2026-03-09 20:09:00,DRM error on Samsung devices,Playback is failing on Tizen devices. Users report a black screen and DRM errors.,Critical,In Progress,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,,INC0040,False,False
T000389,2026-06-03 11:56:00,Samsung playback returns 403,Playback is failing on Tizen devices. Users report a black screen and DRM errors.,Low,Open,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,,INC0045,False,False
T000853,2026-01-27 21:14:00,Subtitle preference reset,Subtitle language preference resets after application restart.,High,Open,Other,Web,Smart TV,SE,Other,Customer Support,,,,True,False
T000170,2026-01-02 08:14:00,EPG not updating,The EPG contains empty schedule slots and has not refreshed correctly.,High,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-01-02 15:07:00,INC0008,False,False
T000706,2026-06-14 14:01:00,EPG data missing,TV guide metadata appears stale or missing across supported devices.,Low,Open,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,,INC0038,False,False
T000141,2026-06-05 20:14:00,401 when signing in on Android,The Android application does not complete login for multiple customers.,High,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-06-06 00:06:00,INC0021,False,False
T000174,2026-05-17 07:41:00,Android users cannot log in,Customers using the Android app are unable to sign in and receive HTTP 401.,Medium,Resolved,CDN,Android,Mobile,DK,Login,Identity,AUTH_401,2026-05-17 19:06:00,INC0049,False,False
T000007,2026-06-04 09:08:00,Unable to cast VOD,Customers cannot start VOD playback through Chromecast.,Critical,Open,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,,INC0012,False,False
T000746,2026-02-26 15:24:00,Customers see not subscribed message,Content access is blocked even though the subscription is active.,Medium,Resolved,Authorization,All,All,DK,Subscription,Entitlements,ENTITLEMENT_DENIED,2026-02-26 21:50:00,INC0007,False,False
T000479,2026-05-16 10:04:00,Playback timeout on STB,Set-top boxes lose the streaming connection shortly after playback starts.,High,Closed,Network,Android TV,Set-top Box,DK,Live TV,Network Operations,TIMEOUT,2026-05-16 11:33:00,INC0036,False,False
T000074,2026-01-23 00:57:00,Login failing in Android app,Authentication requests from Android are rejected with 401 responses.,Medium,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-01-23 05:03:00,INC0048,False,False
T000911,2026-04-19 11:42:00,Remote control issue,One customer reports that the remote control is not responding.,High,Closed,Other,Web,Smart TV,SE,Other,Customer Support,,,,True,False
T000814,2026-01-07 23:36:00,Authentication issue on mobile,Customers using the Android app are unable to sign in and receive HTTP 401.,Critical,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-01-08 04:13:00,INC0001,False,False
T000239,2026-06-04 10:59:00,Cast session disconnects,Chromecast sessions terminate unexpectedly during stream startup.,,Resolved,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,2026-06-04 20:34:00,INC0012,False,False
T000146,2026-01-24 07:46:00,Samsung playback returns 403,Live TV does not start on Samsung televisions. The client reports DRM authorization failure.,Medium,Closed,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-01-24 12:23:00,INC0005,False,False
T000793,2026-04-22 08:40:00,EPG not updating,Programme guide data is missing for several channels in Norway. Please investigate.,Low,In Progress,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,,INC0039,False,False
T000235,2026-06-24 03:46:00,401 when signing in on Android,The Android application does not complete login for multiple customers.,Medium,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-06-24 06:54:00,INC0003,False,False
T000221,2026-05-19 17:32:00,Customers report repeated buffering,A high buffering ratio is observed across VOD sessions served by the primary CDN.,High,Closed,CDN,Web,Browser,DK,VOD,CDN Operations,CDN_BUFFERING,2026-05-19 23:42:00,INC0044,False,False
T000924,2026-06-21 23:59:00,Subtitle preference reset,Subtitle language preference resets after application restart.,Medium,Closed,Other,Android,Browser,NO,Other,Customer Support,,,,True,False
T000501,2026-06-21 11:13:00,Player startup failure Apple TV,Customers report player startup failures on Apple TV devices.,High,Resolved,Playback,tvOS,Apple TV,SE,Live TV,OTT Playback,PLAYER_START,2026-06-21 18:59:00,INC0020,False,False
T000133,2026-04-22 08:29:00,TV guide has empty slots,Customers can't see programme titles for multiple live channels.,Critical,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-04-22 12:18:00,INC0039,False,False
T000991,2026-03-09 17:41:00,DRM error on Samsung devices,Playback is failing on Tizen devices. Users report a black screen and DRM errors.,Low,Closed,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,2026-03-09 21:07:00,INC0040,False,True
T000775,2026-02-11 11:28:00,Cast session disconnects,The mobile app connects to Chromecast but playback fails to initialize.,High,Closed,Casting,Chromecast,Casting Device,DK,VOD,OTT Playback,CAST_FAIL,2026-02-11 15:34:00,INC0019,False,False
T000186,2026-01-24 06:19:00,Samsung playback returns 403,Live TV does not start on Samsung televisions. The client reports DRM authoriztion failure.,Medium,In Progress,DRM,Tizen,Smart TV,DK,Live TV,OTT Playback,DRM_403,,INC0005,False,False
T000042,2026-05-17 06:28:00,Authentication error on mobile,Customers using the Android app are unable to sign in and receive HTTP 401.,Medium,Resolved,Authentication,Android,Mobile,DK,Login,Identity,AUTH_401,2026-05-17 07:25:00,INC0049,False,False
T000697,2026-06-13 23:02:00,EPG data missing,Customers cannot see programme titles for multiple live channels. Please investigate.,,Resolved,Metadata,All,All,NO,EPG,Content Platform,EPG_MISSING,2026-06-14 00:41:00,INC0023,False,False
